,product_name,allergens_tags,additives_tags,nutriscore_score,nutriscore_grade,pnns_groups_1,pnns_groups_2,main_category,energy-kj_100g,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,omega-9-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,starch_100g,polyols_100g,fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g
65,tartelettes,"en:eggs,en:gluten,en:milk","en:e163,en:e330,en:e341,en:e440,en:e500,en:e503",19.0,e,Composite foods,Pizza pies and quiche,en:strawberry-tartlets,1825.0,434.0,1825.0,0.0,13.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,34.0,0.0,0.0,1.8,5.0,0.0,0.0,0.53,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,tavolozze,en:gluten,0,11.0,d,Cereals and potatoes,Bread,en:special-breads,0.0,503.0,2105.0,0.0,22.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.7,0.0,0.0,11.0,14.0,0.0,0.0,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,thon,0,0,4.0,c,Fish Meat Eggs,Fish and seafood,en:tunas,0.0,166.0,695.0,0.0,6.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,three snak al rosmarino,"en:milk,en:sesame-seeds,en:sulphur-dioxide-and-sulphites",0,18.0,d,unknown,unknown,en:salty-snacks,0.0,456.0,1908.0,0.0,16.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7,2.0,0.0,0.0,0.0,9.8,0.0,0.0,2.9,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,thèfroll,en:gluten,"en:e450,en:e450i,en:e500,en:e500ii,en:e503,en:e503ii",12.0,d,Sugary snacks,Biscuits and cakes,it:prodotti-da-forno,1977.0,465.0,1977.0,0.0,16.2,2.6,11.5,2.1,0.0,0.0,0.0,0.0,0.0,71.0,23.0,46.9,0.0,2.0,7.8,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,tiramisù,0,0,14.0,d,Sugary snacks,Biscuits and cakes,en:tiramisu,0.0,265.0,1109.0,0.0,7.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,25.2,0.0,0.0,0.0,3.2,0.0,0.0,0.19,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,toffee al latte,en:milk,"en:e414,en:e473",18.0,d,Sugary snacks,Sweets,en:candies,0.0,393.0,1644.0,0.0,3.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,70.0,0.0,0.0,0.0,2.2,0.0,0.0,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,tomato ketchup,0,0,12.0,d,Fat and sauces,Dressings and sauces,en:sauces,0.0,93.0,389.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,16.7,0.0,0.0,0.0,1.7,0.0,0.0,2.4,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,tomato ketchup piccante,0,0,12.0,d,Fat and sauces,Dressings and sauces,en:tomato-ketchup,461.0,109.0,461.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,22.4,0.0,0.0,0.0,1.3,0.0,0.0,1.7,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,"tomato sauce with arugula and parmigiana reggiano cheese, rucola & parmigiano reggiano","en:milk,en:nuts",en:e270,6.0,c,Fat and sauces,Dressings and sauces,en:tomato-sauces,395.0,88.0,395.0,0.0,4.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.004,8.8,5.6,0.0,0.0,1.6,2.4,0.0,0.0,1.24,0.496,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.00086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,tonno a pine gialle all'olio di oliva,0,0,11.0,d,unknown,unknown,fr:poisson-en-boite,1159.0,279.0,1159.0,0.0,21.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,tonno all'olio di oliva conad,0,0,5.0,c,unknown,unknown,it:tonno-ll-olio-di-oliva,929.0,0.0,929.0,0.0,15.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,tonno all’olio vegetale,0,0,12.0,d,Fish Meat Eggs,Fish and seafood,en:canned-tunas,1534.0,367.0,1534.0,0.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,tonno mreblu leggero,0,0,3.0,c,Fish Meat Eggs,Fish and seafood,en:tunas-in-oil,0.0,170.0,711.0,0.0,7.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.3,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,torcerti,0,0,19.0,e,Sugary snacks,Biscuits and cakes,en:biscuits,0.0,432.5,1810.0,0.0,16.3,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4,23.1,0.0,0.0,0.0,7.1,0.0,0.0,0.2,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,torroncini,en:nuts,"en:e100,en:e141,en:e141ii,en:e322",18.0,d,Sugary snacks,Sweets,en:white-nougat,2051.0,490.0,2051.0,0.0,25.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,54.0,0.0,0.0,4.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,torrone morbido al cioccolato,"en:milk,en:nuts",0,12.0,d,Sugary snacks,Sweets,en:chocolate-turron,1990.0,475.0,1990.0,0.0,21.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,57.0,0.0,0.0,4.2,6.4,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,torta al cacao,en:gluten,"en:e450,en:e450i,en:e500,en:e500ii",21.0,e,Sugary snacks,Biscuits and cakes,it:cacao-cake,0.0,367.0,1536.0,0.0,16.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,25.0,0.0,0.0,0.0,6.6,0.0,0.0,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,torta biografía de arroz inflado con maíz y quinoa,0,0,1.0,b,unknown,unknown,en:salty-snacks,0.0,360.0,1506.0,0.0,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2,0.9,0.0,0.0,0.0,7.6,0.0,0.0,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,torta cioccolato,"en:eggs,en:gluten,en:milk,en:soybeans","en:e322,en:e471,en:e500,en:e503",21.0,e,Sugary snacks,Biscuits and cakes,en:biscuits-and-cakes,1552.0,370.0,1552.0,0.0,14.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,39.6,0.0,0.0,1.8,4.7,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,tortelli ricotta di pecora e spinaci,0,0,10.0,c,Cereals and potatoes,Cereals,en:stuffed-pastas,0.0,274.0,1146.0,0.0,8.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,4.6,0.0,0.0,2.6,12.3,0.0,0.0,0.69,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,tortellini al prosciutto,0,0,5.0,c,unknown,unknown,it:tortellini-al-prosciutto,0.0,286.0,1197.0,0.0,8.1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.5,0.0,0.0,0.0,15.5,0.0,0.0,0.96,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,tortellini alla carne,0,0,2.0,b,unknown,unknown,it:tortellini-alla-carne,0.0,279.0,1167.0,0.0,7.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,1.5,0.0,0.0,2.1,13.7,0.0,0.0,0.88,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,tortelloni ricotta e spinaci,0,0,3.0,c,Composite foods,One-dish meals,en:tortelloni,773.0,183.0,773.0,0.0,3.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,2.0,6.9,0.0,0.0,1.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,tortilla chips,0,0,16.0,d,Salty snacks,Appetizers,en:corn-chips,0.0,472.0,1975.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.5,0.0,0.0,0.0,6.6,0.0,0.0,0.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,tortilla nachips,0,0,3.0,c,Composite foods,One-dish meals,en:corn-chips,2094.0,500.0,2094.0,0.0,26.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,0.5,0.0,0.0,4.7,6.2,0.0,0.0,0.49,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,tortina,en:nuts,"en:e450,en:e450i,en:e471,en:e500,en:e500ii",11.0,d,unknown,unknown,en:sweet-snacks,0.0,385.0,1611.0,0.0,16.5,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,28.8,0.0,0.0,6.0,6.6,0.0,0.0,0.8,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,tostas integrales de centeno,"en:milk,en:sesame-seeds",0,-1.0,a,Cereals and potatoes,Bread,en:crackers,0.0,362.0,1515.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.4,0.0,0.0,16.0,11.0,0.0,0.0,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,trancio di tonno in olio di oliva,0,0,5.0,c,Fish Meat Eggs,Fish and seafood,en:tuna-in-olive-oil,0.0,314.0,1314.0,0.0,26.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,tre marie pandoro chocolate extra dark chocolate,en:gluten,en:e471,22.0,e,sugary-snacks,pastries,en:pandoro,0.0,411.0,1720.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,26.0,0.0,0.0,0.0,7.0,0.0,0.0,0.46,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,triangolini mais,0,0,6.0,c,unknown,unknown,it:farinacei,0.0,414.0,1732.0,0.0,10.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.5,0.0,0.0,1.2,5.5,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,tuc,0,0,12.0,d,Composite foods,One-dish meals,en:starters,0.0,461.0,1929.0,0.0,18.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,9.1,0.0,0.0,3.5,8.3,0.0,0.0,1.71,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,tuc crispy,"en:eggs,en:gluten,en:sulphur-dioxide-and-sulphites","en:e221,en:e322,en:e322i,en:e500,en:e503",14.0,d,Salty snacks,Appetizers,en:crackers,0.0,465.0,1946.0,0.0,17.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,7.1,0.0,0.0,2.2,8.3,0.0,0.0,2.09,0.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,tuna in olive oil,0,0,16.0,d,Fish Meat Eggs,Fish and seafood,en:canned-tunas,1695.0,410.0,1695.0,0.0,38.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.3,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,tvaroh odtučněný,0,0,-5.0,a,Milk and dairy products,Cheese,en:cheeses,288.0,68.0,288.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,11.8,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,tè verde zenzero e arancia,0,0,2.0,c,unknown,unknown,en:green-teas,3.0,1.0,3.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,unrefined raw cane sugar alce nero,0,0,14.0,d,Sugary snacks,Sweets,en:brown-sugars,0.0,386.0,1615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,94.0,0.0,0.0,0.0,0.6,0.0,0.0,0.13,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,uova biologiche,en:eggs,0,0.0,b,Fish Meat Eggs,Eggs,en:barn-chicken-eggs,533.0,128.0,533.0,0.0,8.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,12.4,0.0,0.0,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,uova fresche biologiche,0,0,0.0,b,Fish Meat Eggs,Eggs,en:free-range-chicken-eggs,0.0,128.0,536.0,0.0,8.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,12.4,0.0,0.0,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,uova fresche da galline allevate a terra categoria a grandi,0,0,3.0,c,Fish Meat Eggs,Eggs,en:barn-chicken-eggs,0.0,131.0,548.0,0.0,8.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,uova fresche medie cat.a,0,0,0.0,b,Fish Meat Eggs,Eggs,en:cage-chicken-eggs,533.0,0.0,533.0,0.0,8.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.34,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,valeriana,0,0,-8.0,a,Fruits and vegetables,Vegetables,en:corn-salad,0.0,21.0,88.0,0.0,0.4,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.4,0.0,0.0,2.1,2.0,0.0,0.0,0.02,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,valfrutta ceci,0,0,-5.0,a,Cereals and potatoes,Legumes,en:canned-legumes,0.0,125.0,523.0,0.0,2.2000000476837,0.30000001192093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.799999237061,0.69999998807907,0.0,0.0,5.8,6.6999998092651,0.0,0.0,0.80000001192093,0.320000004768372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,valfrutta polpa 100% apple & prune,0,0,4.0,c,unknown,unknown,it:90-mele-e-10-prugne,0.0,256.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,11.1,0.0,0.0,1.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,vallelata - mozzarella di bufala campana dop,0,0,11.0,d,Milk and dairy products,Cheese,en:buffalo-mozzarella,0.0,271.0,1134.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.0,0.0,0.0,13.0,0.0,0.0,0.7,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,vanille sweetened chestnut purée,0,0,12.0,d,unknown,unknown,en:chestnut-spreads,1085.0,256.0,1085.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,vegan medaglioni,0,0,6.0,c,Cereals and potatoes,Cereals,en:pastas,0.0,248.0,1038.0,0.0,8.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.6,0.0,0.0,0.0,6.3,0.0,0.0,1.33,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,veggie burger,"en:gluten,en:soybeans","en:e202,en:e461",-5.0,a,Composite foods,Sandwiches,en:veggie-burgers,0.0,226.0,946.0,0.0,12.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.6,0.0,0.0,4.8,13.0,0.0,0.0,1.6,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,vellutata di cannellini e barbabietola rossa,0,0,11.0,d,Composite foods,One-dish meals,en:cream-soups,0.0,281.0,1176.0,0.0,2.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,8.0,0.0,0.0,3.3,18.1,0.0,0.0,4.22,1.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,vellutata di carote e zucca,0,en:e471,2.0,b,unknown,unknown,it:zuppa-di-verdure,0.0,49.0,205.0,0.0,2.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6,0.0,0.0,1.8,0.7,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
